global_idx,split,file,file_line_num,offset,duration,cs_type
7193,test,zeledon14,8,22.097,1.381999999999998,mono
7194,test,zeledon14,9,23.467,1.8170000000000002,mono
7195,test,zeledon14,10,24.745,0.7249999999999979,mono
7196,train,zeledon14,11,25.449,0.8419999999999987,mono
7197,test,zeledon14,12,26.297,1.248000000000001,mono
7198,train,zeledon14,13,27.601,1.5620000000000012,mono
7199,train,zeledon14,14,29.157,0.9690000000000012,mono
7200,test,zeledon14,15,30.097,1.8349999999999973,cs
7201,n/a,zeledon14,16,31.914,3.713000000000001,n/a
7202,train,zeledon14,17,35.622,2.5829999999999984,mono
7203,test,zeledon14,18,38.516,2.2820000000000036,mono
7204,train,zeledon14,19,40.78,1.5790000000000006,mono
7205,train,zeledon14,20,42.382,0.4759999999999991,mono
7206,test,zeledon14,21,42.695,3.8089999999999975,cs
7207,test,zeledon14,22,46.243,1.894999999999996,cs
7208,n/a,zeledon14,23,48.08,0.6970000000000027,n/a
7209,test,zeledon14,24,49.086,1.4100000000000037,cs
7210,test,zeledon14,25,50.479,1.4050000000000011,cs
7211,test,zeledon14,26,52.153,1.2710000000000008,mono
7212,n/a,zeledon14,27,53.25,1.1199999999999974,n/a
7213,test,zeledon14,28,54.33,2.2929999999999993,cs
7214,test,zeledon14,29,56.914,0.3539999999999992,mono
7215,test,zeledon14,30,57.204,0.4759999999999991,mono
7216,test,zeledon14,31,57.682,0.644999999999996,mono
7217,test,zeledon14,33,59.052,0.8539999999999992,mono
7218,n/a,zeledon14,34,59.841,0.6730000000000018,n/a
7219,n/a,zeledon14,35,60.072,0.8009999999999948,n/a
7220,test,zeledon14,38,61.833,0.7659999999999982,mono
7221,test,zeledon14,40,63.065,1.1210000000000093,mono
7222,train,zeledon14,41,64.168,1.5619999999999976,mono
7223,test,zeledon14,42,65.848,5.501999999999995,mono
7224,test,zeledon14,43,71.333,1.5100000000000051,mono
7225,n/a,zeledon14,45,72.986,1.2999999999999972,n/a
7226,test,zeledon14,46,75.029,1.6530000000000058,mono
7227,train,zeledon14,47,76.659,0.8359999999999985,mono
7228,n/a,zeledon14,48,77.317,1.7290000000000134,n/a
7229,n/a,zeledon14,49,78.982,1.9789999999999992,n/a
7230,test,zeledon14,50,81.056,3.257000000000005,cs
7231,train,zeledon14,51,84.075,1.4399999999999977,mono
7232,n/a,zeledon14,52,84.922,0.6159999999999997,n/a
7233,train,zeledon14,53,85.526,1.5090000000000003,mono
7234,test,zeledon14,54,86.963,1.5500000000000114,mono
7235,train,zeledon14,55,88.414,1.8070000000000022,mono
7236,test,zeledon14,56,89.06,1.0619999999999976,mono
7237,train,zeledon14,57,90.124,0.7900000000000063,mono
7238,test,zeledon14,58,90.833,1.6020000000000039,mono
7239,train,zeledon14,59,91.854,1.7590000000000003,mono
7240,train,zeledon14,60,94.056,0.9630000000000081,mono
7241,train,zeledon14,61,95.446,1.4690000000000083,mono
7242,test,zeledon14,62,96.88,0.882000000000005,mono
7243,test,zeledon14,63,97.907,1.2310000000000088,mono
7244,train,zeledon14,64,100.876,1.1199999999999903,mono
7245,n/a,zeledon14,65,103.265,0.006000000000000227,n/a
7246,n/a,zeledon14,66,103.266,0.009999999999990905,n/a
7247,n/a,zeledon14,67,103.911,0.4239999999999924,n/a
7248,test,zeledon14,68,104.369,4.602999999999994,cs
7249,n/a,zeledon14,69,108.967,1.8810000000000002,n/a
7250,train,zeledon14,70,109.745,0.5169999999999959,mono
7251,n/a,zeledon14,71,112.166,0.9519999999999982,n/a
7252,test,zeledon14,72,113.1,2.554000000000002,cs
7253,test,zeledon14,73,115.162,1.0159999999999911,mono
7254,test,zeledon14,74,116.179,1.9269999999999925,cs
7255,test,zeledon14,75,117.81,1.625,mono
7256,test,zeledon14,76,119.254,2.437999999999988,cs
7257,test,zeledon14,77,121.687,3.0940000000000083,cs
7258,train,zeledon14,78,121.693,1.2890000000000015,mono
7259,train,zeledon14,79,125.084,3.0420000000000016,mono
7260,test,zeledon14,80,128.485,1.3519999999999754,mono
7261,test,zeledon14,81,129.762,4.201999999999998,cs
7262,train,zeledon14,82,134.345,2.4499999999999886,mono
7263,test,zeledon14,83,136.915,2.6990000000000123,mono
7264,train,zeledon14,84,139.69,1.3230000000000075,mono
7265,test,zeledon14,85,140.275,0.4759999999999991,mono
7266,test,zeledon14,86,141.122,3.2799999999999727,cs
7267,train,zeledon14,87,144.063,2.473000000000013,mono
7268,n/a,zeledon14,88,146.385,1.3290000000000077,n/a
7269,n/a,zeledon14,89,147.633,1.572999999999979,n/a
7270,train,zeledon14,90,149.18,5.171999999999997,mono
7271,train,zeledon14,91,154.483,2.1769999999999925,mono
7272,test,zeledon14,92,156.536,1.318000000000012,cs
7273,test,zeledon14,93,157.761,1.4329999999999927,cs
7274,train,zeledon14,94,158.73,1.271000000000015,mono
7275,n/a,zeledon14,95,159.647,1.7940000000000111,n/a
7276,train,zeledon14,96,161.0,3.7379999999999995,mono
7277,test,zeledon14,97,165.693,4.538999999999987,cs
7278,train,zeledon14,98,170.203,2.0900000000000034,mono
7279,test,zeledon14,99,172.318,3.9359999999999786,cs
7280,n/a,zeledon14,100,176.225,0.9000000000000057,n/a
7281,train,zeledon14,101,176.814,2.298000000000002,mono
7282,test,zeledon14,102,179.066,2.1129999999999995,cs
7283,train,zeledon14,103,182.719,3.3149999999999977,mono
7284,test,zeledon14,104,186.781,2.049999999999983,mono
7285,test,zeledon14,105,188.755,2.2930000000000064,cs
7286,test,zeledon14,106,192.975,2.055000000000007,mono
7287,train,zeledon14,108,195.489,1.009999999999991,mono
7288,n/a,zeledon14,109,196.446,0.9759999999999991,n/a
7289,train,zeledon14,110,197.282,1.6610000000000014,mono
7290,train,zeledon14,111,198.037,1.0159999999999911,mono
7291,test,zeledon14,112,198.902,3.0930000000000177,cs
7292,n/a,zeledon14,113,199.917,1.3230000000000075,n/a
7293,train,zeledon14,114,201.978,3.1219999999999857,mono
7294,test,zeledon14,115,202.366,2.809999999999974,mono
7295,test,zeledon14,116,205.147,0.5570000000000164,mono
7296,test,zeledon14,118,206.24,4.213999999999999,cs
7297,test,zeledon14,120,210.403,2.8200000000000216,mono
7298,n/a,zeledon14,121,213.531,0.6269999999999811,n/a
7299,test,zeledon14,122,213.532,0.9099999999999966,mono
7300,train,zeledon14,123,214.761,1.8810000000000002,mono
7301,test,zeledon14,125,217.873,1.3290000000000077,mono
7302,test,zeledon14,126,220.214,4.272999999999996,mono
7303,test,zeledon14,127,224.559,1.5900000000000034,mono
7304,train,zeledon14,128,225.354,1.5439999999999827,mono
7305,test,zeledon14,129,226.713,1.3880000000000052,mono
7306,test,zeledon14,130,228.257,2.234999999999985,mono
7307,train,zeledon14,131,230.44,1.8230000000000075,mono
7308,n/a,zeledon14,132,232.229,2.134999999999991,n/a
7309,test,zeledon14,133,233.516,1.3449999999999989,mono
7310,test,zeledon14,134,235.432,3.0889999999999986,cs
7311,n/a,zeledon14,135,239.07,0.5870000000000175,n/a
7312,n/a,zeledon14,136,239.639,0.40099999999998204,n/a
7313,n/a,zeledon14,137,240.645,1.1159999999999854,n/a
7314,n/a,zeledon14,138,241.755,0.9979999999999905,n/a
7315,n/a,zeledon14,139,242.706,1.4800000000000182,n/a
7316,n/a,zeledon14,140,243.306,1.0739999999999839,n/a
7317,n/a,zeledon14,141,244.146,1.5670000000000073,n/a
7318,n/a,zeledon14,142,245.528,0.9519999999999982,n/a
7319,n/a,zeledon14,143,246.372,0.5869999999999891,n/a
7320,n/a,zeledon14,144,246.761,0.4070000000000107,n/a
7321,train,zeledon14,145,247.505,0.9579999999999984,mono
7322,train,zeledon14,146,248.452,0.9689999999999941,mono
7323,train,zeledon14,147,249.357,0.7369999999999948,mono
7324,train,zeledon14,148,250.902,1.707000000000022,mono
7325,test,zeledon14,149,252.591,1.98599999999999,mono
7326,test,zeledon14,150,254.545,1.4050000000000011,mono
7327,train,zeledon14,151,255.898,0.5109999999999957,mono
7328,test,zeledon14,152,256.415,1.4329999999999927,mono
7329,n/a,zeledon14,153,258.201,3.8549999999999613,n/a
7330,train,zeledon14,154,262.039,1.7069999999999936,mono
7331,train,zeledon14,155,263.676,3.093999999999994,mono
7332,n/a,zeledon14,156,266.798,0.9350000000000023,n/a
7333,n/a,zeledon14,157,267.75,1.0500000000000114,n/a
7334,test,zeledon14,158,268.698,0.563000000000045,mono
7335,test,zeledon14,159,269.255,1.997000000000014,mono
7336,test,zeledon14,160,271.264,0.6209999999999809,mono
7337,test,zeledon14,161,271.867,0.45299999999997453,mono
7338,test,zeledon14,162,272.32,0.7900000000000205,mono
7339,test,zeledon14,163,273.302,0.4350000000000023,mono
7340,test,zeledon14,164,273.737,2.350999999999999,cs
7341,test,zeledon14,165,275.987,1.1899999999999977,cs
7342,test,zeledon14,166,277.131,0.702000000000055,cs
7343,train,zeledon14,167,277.813,1.2019999999999982,mono
7344,test,zeledon14,168,279.25,2.815999999999974,mono
7345,train,zeledon14,169,282.618,1.632000000000005,mono
7346,test,zeledon14,170,283.628,1.6659999999999968,mono
7347,train,zeledon14,171,285.456,0.6150000000000091,mono
7348,train,zeledon14,172,286.344,3.4250000000000114,mono
7349,train,zeledon14,173,290.582,0.9290000000000305,mono
7350,train,zeledon14,174,291.447,1.6429999999999723,mono
7351,train,zeledon14,175,292.891,1.4979999999999905,mono
7352,train,zeledon14,176,293.066,1.9790000000000418,mono
7353,test,zeledon14,177,295.723,0.4759999999999991,mono
7354,train,zeledon14,178,296.465,2.3910000000000196,mono
7355,n/a,zeledon14,179,300.128,2.6610000000000014,n/a
7356,test,zeledon14,181,304.184,8.698999999999955,cs
7357,test,zeledon14,182,312.956,3.9249999999999545,mono
7358,train,zeledon14,183,316.852,2.6350000000000477,mono
7359,train,zeledon14,184,319.458,2.263999999999953,mono
7360,train,zeledon14,185,321.705,0.5400000000000205,mono
7361,n/a,zeledon14,186,322.041,0.6209999999999809,n/a
7362,test,zeledon14,187,322.654,5.910000000000025,cs
7363,test,zeledon14,188,328.527,0.9060000000000059,cs
7364,test,zeledon14,189,329.417,1.0680000000000405,cs
7365,test,zeledon14,190,330.247,1.3290000000000077,cs
7366,train,zeledon14,191,331.966,0.8299999999999841,mono
7367,n/a,zeledon14,192,332.734,1.05600000000004,n/a
7368,train,zeledon14,193,334.021,0.44700000000000273,mono
7369,test,zeledon14,194,334.3,4.036000000000001,cs
7370,train,zeledon14,195,338.365,7.839999999999975,mono
7371,train,zeledon14,196,338.977,1.4860000000000468,mono
7372,test,zeledon14,197,346.337,3.4890000000000327,mono
7373,test,zeledon14,198,349.829,2.269999999999982,cs
7374,test,zeledon14,199,352.0,0.6100000000000136,mono
7375,train,zeledon14,200,352.568,3.0510000000000446,mono
7376,test,zeledon14,201,355.428,2.363999999999976,mono
7377,train,zeledon14,203,357.943,2.0330000000000155,mono
7378,test,zeledon14,205,360.229,2.612000000000023,cs
7379,n/a,zeledon14,206,362.249,0.6149999999999523,n/a
7380,test,zeledon14,207,363.765,3.341000000000008,mono
7381,n/a,zeledon14,209,367.112,1.183999999999969,n/a
7382,train,zeledon14,210,368.289,2.3740000000000236,mono
7383,n/a,zeledon14,211,370.768,1.5150000000000432,n/a
7384,test,zeledon14,212,372.27,1.4399999999999977,mono
7385,train,zeledon14,213,373.677,2.245999999999981,mono
7386,test,zeledon14,214,374.913,1.34699999999998,mono
7387,n/a,zeledon14,215,376.005,0.6440000000000055,n/a
7388,test,zeledon14,216,376.524,1.108000000000004,mono
7389,n/a,zeledon14,217,377.592,0.36000000000001364,n/a
7390,train,zeledon14,218,378.96,2.0670000000000073,mono
7391,train,zeledon14,219,382.44,1.7350000000000136,mono
7392,train,zeledon14,220,384.566,0.7550000000000523,mono
7393,test,zeledon14,221,384.566,2.2760000000000105,mono
7394,train,zeledon14,222,386.935,0.8709999999999809,mono
7395,train,zeledon14,223,387.097,0.9350000000000023,mono
7396,test,zeledon14,224,387.608,1.2130000000000223,mono
7397,train,zeledon14,225,388.949,0.7659999999999627,mono
7398,test,zeledon14,226,389.677,0.9169999999999732,mono
7399,train,zeledon14,227,390.594,0.3190000000000168,mono
7400,train,zeledon14,228,390.913,0.3779999999999859,mono
7401,n/a,zeledon14,229,391.302,0.29599999999999227,n/a
7402,test,zeledon14,230,391.688,1.1610000000000014,mono
7403,train,zeledon14,231,392.849,0.37700000000000955,mono
7404,train,zeledon14,232,393.098,1.48599999999999,mono
7405,test,zeledon14,233,394.567,0.4819999999999709,mono
7406,train,zeledon14,234,395.047,1.9969999999999573,mono
7407,n/a,zeledon14,235,395.97,0.9519999999999982,n/a
7408,test,zeledon14,236,396.87,0.4590000000000032,mono
7409,train,zeledon14,237,396.871,3.266999999999996,mono
7410,test,zeledon14,238,399.877,1.1379999999999768,mono
7411,test,zeledon14,239,400.826,0.7779999999999632,mono
7412,n/a,zeledon14,240,401.753,1.2719999999999914,n/a
7413,n/a,zeledon14,241,402.996,1.8799999999999955,n/a
7414,train,zeledon14,243,405.154,1.8120000000000118,mono
7415,test,zeledon14,244,406.906,1.8290000000000077,mono
7416,train,zeledon14,246,408.793,0.5509999999999877,mono
7417,n/a,zeledon14,247,409.366,1.2370000000000232,n/a
7418,train,zeledon14,248,410.765,0.5629999999999882,mono
7419,test,zeledon14,249,412.095,1.2779999999999632,mono
7420,n/a,zeledon14,250,413.373,1.4800000000000182,n/a
7421,train,zeledon14,251,414.83,1.5500000000000114,mono
7422,test,zeledon14,252,417.124,1.4569999999999936,cs
7423,test,zeledon14,253,417.936,1.6200000000000045,cs
7424,test,zeledon14,255,420.082,2.100999999999999,mono
7425,test,zeledon14,256,422.456,1.2539999999999623,mono
7426,n/a,zeledon14,257,423.684,2.495999999999981,n/a
7427,test,zeledon14,258,426.822,1.3240000000000123,mono
7428,test,zeledon14,259,427.933,0.40699999999998226,mono
7429,test,zeledon14,260,428.345,1.9799999999999613,mono
7430,test,zeledon14,261,429.924,1.1610000000000014,mono
7431,test,zeledon14,262,430.985,2.356999999999971,mono
7432,test,zeledon14,263,433.313,2.038000000000011,mono
7433,test,zeledon14,264,434.985,2.356999999999971,mono
7434,test,zeledon14,265,435.908,2.3909999999999627,cs
7435,test,zeledon14,266,437.416,1.16700000000003,mono
7436,train,zeledon14,267,438.348,2.200999999999965,mono
7437,test,zeledon14,269,441.114,1.271000000000015,mono
7438,test,zeledon14,270,441.874,1.509999999999991,mono
7439,test,zeledon14,271,442.812,1.0740000000000123,mono
7440,train,zeledon14,272,443.851,2.305000000000007,mono
7441,test,zeledon14,273,446.144,1.183999999999969,mono
7442,n/a,zeledon14,274,447.317,1.1030000000000086,n/a
7443,train,zeledon14,275,448.083,1.9909999999999854,mono
7444,test,zeledon14,276,450.07,6.076999999999998,mono
7445,test,zeledon14,277,455.799,0.42900000000003047,mono
7446,train,zeledon14,278,456.214,1.961999999999989,mono
7447,train,zeledon14,279,458.042,0.9000000000000341,mono
7448,test,zeledon14,280,458.13,2.7099999999999795,mono
7449,test,zeledon14,281,460.138,0.8010000000000446,mono
7450,train,zeledon14,282,461.884,0.9230000000000018,mono
7451,train,zeledon14,283,462.714,1.132000000000005,mono
7452,train,zeledon14,284,463.823,2.841000000000008,mono
7453,train,zeledon14,285,466.653,1.7819999999999823,mono
7454,test,zeledon14,286,468.406,0.42399999999997817,mono
7455,test,zeledon14,287,468.731,0.9410000000000309,mono
7456,train,zeledon14,288,469.776,0.6560000000000059,mono
7457,test,zeledon14,289,470.507,0.7379999999999995,mono
7458,n/a,zeledon14,290,471.21,1.1550000000000296,n/a
7459,test,zeledon14,291,472.376,1.30600000000004,mono
7460,test,zeledon14,292,473.681,1.4449999999999932,mono
7461,train,zeledon14,293,475.108,1.822999999999979,mono
7462,test,zeledon14,294,476.886,1.8799999999999955,cs
7463,train,zeledon14,295,477.031,0.7309999999999945,mono
7464,n/a,zeledon14,296,478.731,0.4300000000000068,n/a
7465,train,zeledon14,297,478.923,3.569000000000017,mono
7466,n/a,zeledon14,298,482.498,0.29599999999999227,n/a
7467,train,zeledon14,299,482.834,0.5749999999999886,mono
7468,train,zeledon14,300,483.386,0.9459999999999695,mono
7469,test,zeledon14,301,484.278,1.5790000000000077,mono
7470,train,zeledon14,302,485.8,0.9759999999999991,mono
7471,test,zeledon14,303,486.781,1.3059999999999832,mono
7472,n/a,zeledon14,304,487.931,0.23799999999999955,n/a
7473,train,zeledon14,305,488.058,1.5160000000000196,mono
7474,train,zeledon14,306,489.196,1.80499999999995,mono
7475,train,zeledon14,307,490.98,1.0629999999999882,mono
7476,train,zeledon14,308,491.961,0.63900000000001,mono
7477,train,zeledon14,309,492.612,0.6899999999999977,mono
7478,train,zeledon14,310,493.302,1.742999999999995,mono
7479,test,zeledon14,311,495.04,0.9849999999999568,mono
7480,n/a,zeledon14,312,495.801,0.6560000000000059,n/a
7481,train,zeledon14,313,495.913,0.34899999999998954,mono
7482,train,zeledon14,314,496.256,1.4570000000000505,mono
7483,test,zeledon14,315,498.605,2.6049999999999613,mono
7484,train,zeledon14,316,501.21,1.399000000000001,mono
7485,test,zeledon14,317,502.678,0.5,mono
7486,test,zeledon14,318,503.166,1.4920000000000186,mono
7487,train,zeledon14,319,504.645,1.2069999999999936,mono
7488,train,zeledon14,320,505.841,0.52800000000002,mono
7489,train,zeledon14,321,506.369,2.7369999999999663,mono
7490,train,zeledon14,322,508.776,1.3929999999999723,mono
7491,train,zeledon14,323,510.418,1.0629999999999882,mono
7492,test,zeledon14,324,511.492,1.5500000000000114,mono
7493,test,zeledon14,325,513.031,1.375,mono
7494,train,zeledon14,326,513.279,4.480000000000018,mono
7495,test,zeledon14,327,517.771,1.4630000000000791,mono
7496,test,zeledon14,328,519.627,3.4420000000000073,cs
7497,train,zeledon14,329,521.566,1.1899999999999409,mono
7498,test,zeledon14,330,523.058,1.7390000000000327,mono
7499,n/a,zeledon14,331,524.315,0.9230000000000018,n/a
7500,test,zeledon14,332,526.007,2.3630000000000564,mono
7501,train,zeledon14,333,528.362,5.461000000000013,mono
7502,train,zeledon14,334,533.649,2.937000000000012,mono
7503,test,zeledon14,335,535.1,1.0910000000000082,mono
7504,train,zeledon14,336,536.597,0.5869999999999891,mono
7505,test,zeledon14,337,537.161,1.5090000000000146,mono
7506,train,zeledon14,338,538.62,1.7699999999999818,mono
7507,train,zeledon14,339,539.908,1.3590000000000373,mono
7508,train,zeledon14,340,540.286,1.149000000000001,mono
7509,test,zeledon14,341,541.497,0.8530000000000655,mono
7510,train,zeledon14,343,542.337,8.274999999999977,mono
7511,train,zeledon14,344,550.618,1.41599999999994,mono
7512,test,zeledon14,345,552.14,1.0740000000000691,mono
7513,test,zeledon14,346,553.202,2.437999999999988,mono
7514,train,zeledon14,347,555.6,1.4800000000000182,mono
7515,test,zeledon14,348,558.663,3.3319999999999936,mono
7516,test,zeledon14,349,561.972,1.572999999999979,mono
7517,train,zeledon14,350,563.028,1.3700000000000045,mono
7518,test,zeledon14,351,563.493,0.5939999999999372,mono
7519,test,zeledon14,352,564.087,3.5190000000000055,cs
7520,train,zeledon14,353,566.654,0.56899999999996,mono
7521,train,zeledon14,354,567.548,0.7369999999999663,mono
7522,test,zeledon14,355,568.279,5.012000000000057,cs
7523,test,zeledon14,356,573.25,1.9039999999999964,cs
7524,train,zeledon14,357,575.103,0.9580000000000837,mono
7525,n/a,zeledon14,358,576.032,1.5789999999999509,n/a
7526,train,zeledon14,359,577.57,1.2019999999999982,mono
7527,test,zeledon14,360,578.634,1.4279999999999973,mono
7528,train,zeledon14,361,579.969,0.8299999999999272,mono
7529,test,zeledon14,362,580.747,0.5220000000000482,mono
7530,test,zeledon14,363,581.804,1.5330000000000155,mono
7531,test,zeledon14,364,583.621,0.6159999999999854,mono
7532,test,zeledon14,365,584.176,1.5559999999999263,cs
7533,test,zeledon14,366,586.277,5.003999999999905,mono
7534,test,zeledon14,367,586.364,0.5289999999999964,mono
7535,train,zeledon14,368,590.416,0.81899999999996,mono
7536,test,zeledon14,369,591.276,2.08400000000006,mono
7537,test,zeledon14,370,593.354,2.45799999999997,mono
7538,train,zeledon14,371,595.795,0.8820000000000618,mono
7539,test,zeledon14,372,596.665,1.6660000000000537,mono
7540,train,zeledon14,373,598.352,2.247000000000071,mono
7541,test,zeledon14,374,599.124,2.6140000000000327,mono
7542,test,zeledon14,375,601.964,2.078999999999951,cs
7543,train,zeledon14,376,604.047,1.0389999999999873,mono
7544,test,zeledon14,377,605.04,1.3810000000000855,mono
7545,train,zeledon14,378,606.154,2.899000000000001,mono
7546,n/a,zeledon14,379,609.571,0.3310000000000173,n/a
7547,test,zeledon14,380,609.6,2.2690000000000055,mono
7548,train,zeledon14,381,612.163,1.2010000000000218,mono
7549,train,zeledon14,382,613.347,1.8050000000000637,mono
7550,train,zeledon14,384,615.633,1.8170000000000073,mono
7551,test,zeledon14,386,617.514,0.9230000000000018,cs
7552,test,zeledon14,387,618.575,1.183999999999969,mono
7553,test,zeledon14,388,619.831,0.7200000000000273,mono
7554,test,zeledon14,389,620.557,2.2049999999999272,mono
7555,test,zeledon14,390,622.667,3.3319999999999936,mono
7556,test,zeledon14,391,626.015,3.68100000000004,mono
7557,test,zeledon14,392,629.636,4.290000000000077,mono
7558,train,zeledon14,393,634.54,2.038000000000011,mono
7559,train,zeledon14,394,636.543,1.0850000000000364,mono
7560,train,zeledon14,395,637.57,1.4169999999999163,mono
7561,test,zeledon14,396,637.571,0.91599999999994,mono
7562,test,zeledon14,397,639.405,1.747000000000071,mono
7563,test,zeledon14,398,641.153,2.7169999999999845,mono
7564,test,zeledon14,399,643.831,0.9289999999999736,mono
7565,train,zeledon14,400,644.522,1.3349999999999227,mono
7566,test,zeledon14,401,645.834,1.37600000000009,mono
7567,train,zeledon14,402,647.123,1.0899999999999181,mono
7568,test,zeledon14,403,648.221,0.7369999999999663,mono
7569,test,zeledon14,404,648.958,1.2130000000000791,mono
7570,train,zeledon14,405,649.916,1.0039999999999054,mono
7571,n/a,zeledon14,406,649.917,0.0049999999999954525,n/a
7572,test,zeledon14,407,649.939,1.4800000000000182,mono
7573,train,zeledon14,408,650.647,0.3079999999999927,mono
7574,train,zeledon14,409,650.932,1.8629999999999427,mono
7575,test,zeledon14,410,658.163,1.6079999999999472,mono
7576,test,zeledon14,411,661.477,2.1539999999999964,mono
7577,train,zeledon14,412,663.569,1.2720000000000482,mono
7578,test,zeledon14,413,664.835,1.509999999999991,mono
7579,train,zeledon14,415,666.222,1.6309999999999718,mono
7580,test,zeledon14,416,668.159,2.591000000000008,mono
7581,train,zeledon14,417,670.732,0.70900000000006,mono
7582,test,zeledon14,418,671.296,0.8299999999999272,cs
7583,test,zeledon14,419,672.366,1.2300000000000182,mono
7584,test,zeledon14,420,673.593,1.608000000000061,mono
7585,train,zeledon14,421,675.195,0.45299999999997453,mono
7586,test,zeledon14,422,675.549,0.9869999999999663,mono
7587,train,zeledon14,423,676.515,0.37199999999995725,mono
7588,n/a,zeledon14,424,676.805,1.330000000000041,n/a
7589,test,zeledon14,426,678.135,3.254000000000019,cs
7590,test,zeledon14,427,681.38,3.47199999999998,mono
7591,test,zeledon14,428,684.811,1.1959999999999127,mono
7592,n/a,zeledon14,429,687.234,1.6889999999999645,n/a
7593,test,zeledon14,430,687.24,3.2390000000000327,mono
7594,test,zeledon14,431,690.532,6.6889999999999645,cs
7595,test,zeledon14,432,698.523,1.613999999999919,mono
7596,test,zeledon14,433,700.139,4.869000000000028,cs
7597,test,zeledon14,434,704.975,2.5720000000000027,cs
7598,n/a,zeledon14,435,705.573,1.73599999999999,n/a
7599,n/a,zeledon14,436,707.535,0.8300000000000409,n/a
7600,test,zeledon14,437,708.456,1.6019999999999754,cs
7601,train,zeledon14,438,709.994,0.7429999999999382,mono
7602,n/a,zeledon14,439,710.685,2.93100000000004,n/a
7603,test,zeledon14,441,713.57,4.375999999999976,cs
7604,n/a,zeledon14,442,715.311,0.8709999999999809,n/a
7605,test,zeledon14,443,717.945,1.2189999999999372,cs
7606,train,zeledon14,444,719.153,1.1899999999999409,mono
7607,test,zeledon14,445,720.258,1.4569999999999936,cs
7608,train,zeledon14,446,721.593,0.900000000000091,mono
7609,n/a,zeledon14,447,722.444,1.399000000000001,n/a
7610,test,zeledon14,448,726.317,3.9700000000000273,mono
7611,n/a,zeledon14,449,730.245,2.0439999999999827,n/a
7612,n/a,zeledon14,450,732.23,2.1480000000000246,n/a
7613,test,zeledon14,451,734.383,2.3099999999999454,mono
7614,test,zeledon14,452,736.703,2.7110000000000127,cs
7615,n/a,zeledon14,453,739.658,1.4220000000000255,n/a
7616,n/a,zeledon14,454,739.659,1.2989999999999782,n/a
7617,n/a,zeledon14,455,741.043,1.34699999999998,n/a
7618,test,zeledon14,456,742.437,1.2659999999999627,mono
7619,n/a,zeledon14,457,743.645,1.2939999999999827,n/a
7620,n/a,zeledon14,458,744.866,1.58400000000006,n/a
7621,test,zeledon14,459,746.421,1.5739999999999554,cs
7622,test,zeledon14,460,747.971,1.91599999999994,cs
7623,test,zeledon14,461,748.918,0.9230000000000018,mono
7624,test,zeledon14,462,749.853,0.7259999999999991,mono
7625,n/a,zeledon14,463,750.567,1.1499999999999773,n/a
7626,n/a,zeledon14,464,751.694,1.6310000000000855,n/a
7627,train,zeledon14,467,754.196,5.433999999999969,mono
7628,test,zeledon14,468,759.597,2.4149999999999636,mono
7629,train,zeledon14,469,761.983,0.9920000000000755,mono
7630,train,zeledon14,470,763.862,3.216000000000008,mono
7631,test,zeledon14,471,768.817,1.967999999999961,mono
7632,test,zeledon14,472,770.489,3.216000000000008,mono
7633,test,zeledon14,473,773.624,0.9410000000000309,mono
7634,test,zeledon14,474,774.565,2.2229999999999563,mono
7635,test,zeledon14,475,776.76,3.2799999999999727,cs
7636,train,zeledon14,476,780.035,2.4669999999999845,mono
7637,test,zeledon14,477,782.473,1.5440000000000964,cs
7638,test,zeledon14,478,784.057,1.009999999999991,mono
7639,n/a,zeledon14,479,784.968,1.4110000000000582,n/a
7640,n/a,zeledon14,480,786.361,1.2419999999999618,n/a
7641,test,zeledon14,481,788.029,1.294999999999959,mono
7642,test,zeledon14,482,789.283,3.6259999999999764,cs
7643,train,zeledon14,483,792.845,2.019999999999982,mono
7644,test,zeledon14,484,794.865,1.4020000000000437,mono
7645,train,zeledon14,485,796.187,2.298999999999978,mono
7646,test,zeledon14,486,798.509,2.0720000000000027,cs
7647,test,zeledon14,487,800.587,0.6850000000000591,mono
7648,train,zeledon14,488,801.952,0.6849999999999454,mono
7649,test,zeledon14,489,802.626,1.322999999999979,cs
7650,train,zeledon14,490,803.938,2.36099999999999,mono
7651,test,zeledon14,491,806.325,0.9049999999999727,mono
7652,train,zeledon14,492,807.201,0.5979999999999563,mono
7653,test,zeledon14,493,807.785,0.6499999999999773,mono
7654,train,zeledon14,494,808.453,1.2590000000000146,mono
7655,train,zeledon14,495,809.672,1.183999999999969,mono
7656,train,zeledon14,496,810.849,1.5499999999999545,mono
7657,test,zeledon14,497,812.356,0.41200000000003456,mono
7658,train,zeledon14,498,812.483,1.7070000000001073,mono
7659,n/a,zeledon14,499,813.277,1.294999999999959,n/a
7660,train,zeledon14,500,813.811,1.3009999999999309,mono
7661,n/a,zeledon14,501,815.094,2.1389999999998963,n/a
7662,test,zeledon14,502,817.257,1.3820000000000618,mono
7663,test,zeledon14,503,818.639,0.39999999999997726,mono
7664,test,zeledon14,504,818.987,0.45900000000006,mono
7665,train,zeledon14,505,819.438,2.4039999999999964,mono
7666,test,zeledon14,506,821.836,2.919999999999959,cs
7667,test,zeledon14,507,824.823,0.6090000000000373,mono
7668,train,zeledon14,508,824.887,1.3410000000000082,mono
7669,test,zeledon14,509,826.151,5.857000000000085,cs
7670,train,zeledon14,510,832.052,1.9499999999999318,mono
